Date,AAL,AAPL,ADBE,ADPT,AGRX,AMAT,AMD,AMZN,ASML,ASTS,ATRO,AVGO,BE,BLK,BRK.B,CAT,CCJ,COPX,CRM,CSCO,CVX,DAL,DASH,DIS,DKS,EA,GE,GH,GLUU,GOLD,GOOGL,GPRO,GS,IAU,IBN,INFY,INTC,IREN,JNJ,JPM,KTOS,LEU,LMT,LRCX,MA,MDB,META,MOH,MSFT,MU,NBIS,NFLX,NOC,NOK,NVDA,ORCL,PEN,PL,PLTR,PYPL,QBTS,QCOM,QUBT,RDDT,RGTI,RIVN,RKLB,RTX,S,SHOP,SLAB,SLB,SLV,SNAP,SNDK,STX,TCGL,TEAM,TSLA,TSM,TXN,UAL,UBER,UEC,UNH,URA,UUUU,V,VLO,VMW,VOO,VRTX,WDC,WKHS,WMT,WORK,ZS
2023-03-14,14.6600,152.5900,333.3300,8.1400,,120.3400,87.4500,94.8800,620.3000,6.1700,13.1100,63.2460,20.1500,637.8300,305.3300,225.6700,25.4900,36.8200,182.8900,49.0500,160.7600,35.4700,56.9900,93.3600,148.9200,111.4800,72.7614,26.6900,,27.9800,93.9700,5.1100,322.1500,36.0700,20.4200,17.3300,28.0100,2.6800,153.9200,134.6200,13.1400,34.5600,478.8700,49.3980,352.8200,204.6800,194.0200,261.1400,260.7900,54.2700,,29.4940,453.6600,4.6800,24.0630,84.5600,259.3600,4.0700,7.8900,73.2400,0.5900,116.5500,1.3100,,0.5980,13.2100,3.8900,98.3200,14.4700,43.8000,171.6100,49.3600,19.8900,10.3700,,61.0200,,159.9800,183.2600,89.2900,175.7300,46.2100,32.3600,3.3000,464.5800,19.4700,5.5000,218.6600,131.6200,,359.9600,295.2500,26.6742,4710.0000,46.0333,,107.9700
2023-03-15,13.8600,152.9900,333.6100,8.2200,,118.4800,89.6800,96.2000,606.6900,6.0500,12.6300,62.6040,18.9300,631.7400,297.8800,217.2600,24.3500,34.6100,182.9100,49.0600,153.8000,33.2300,58.4700,93.1000,146.7100,111.3800,71.6361,26.7800,,28.7100,96.1100,5.0800,312.1900,36.3400,19.8000,16.9300,28.4100,2.7200,154.3500,128.2600,12.8200,33.0000,473.3100,48.7050,348.0800,212.1300,197.7500,260.6400,265.4400,54.1300,,30.3790,448.9000,4.4900,24.2280,82.9800,257.0000,4.0100,7.9000,73.9100,0.5500,115.4900,1.1500,,0.5340,13.0300,3.9200,95.8300,15.5400,43.5400,167.7700,45.3200,20.0000,10.3400,,59.8500,,158.0000,180.4500,86.7000,174.3900,43.1400,31.9700,3.2100,465.4300,18.7900,5.2600,216.3700,124.3300,,357.7400,294.2700,25.9940,4590.0000,46.5467,,107.6700
2023-03-16,14.1200,155.8500,353.2900,8.4000,,122.8300,96.6000,100.0400,630.5600,6.2900,12.7900,63.6500,18.0200,636.9800,302.0100,218.7100,24.6100,35.0000,187.3000,50.1200,154.2900,33.7100,60.7300,94.2900,146.6900,113.5300,73.3998,28.2600,,30.2100,100.3200,5.0600,315.0900,36.4300,20.1500,17.1900,30.1800,2.9800,154.0300,130.7500,13.0000,33.1300,473.2400,51.5190,348.0000,221.2500,204.9300,263.7800,276.2000,56.5700,,31.0060,450.1500,4.5700,25.5410,84.8200,267.9600,3.9900,7.9800,74.3500,0.5110,120.5100,1.2800,,0.5050,13.4600,3.9600,98.0800,15.2200,44.6700,172.4400,46.1800,19.9200,11.0900,,61.2000,,157.3500,184.1300,89.3000,177.1300,43.5900,32.7300,3.2200,472.0200,19.0000,5.3000,217.4500,127.1700,,363.8600,300.6400,26.7120,4500.0000,46.0933,,108.1300
2023-03-17,13.9800,155.0000,358.1400,8.0100,,122.6000,97.8400,98.9500,633.6900,6.1300,12.4000,63.0970,17.1500,636.7100,293.5100,215.0100,24.9400,35.2200,184.8500,50.1900,152.3400,32.9600,59.6400,93.2000,144.6600,113.3500,72.0591,27.9400,,29.8150,101.6200,4.9300,303.5400,37.4900,20.1000,16.8900,29.8100,2.9800,152.3800,125.8100,12.5400,33.0600,465.8700,50.8360,349.6600,219.7700,195.6100,263.7100,279.4300,56.6600,,30.3500,443.6000,4.5200,25.7250,85.2600,263.0000,3.8700,7.8800,72.9900,0.5160,120.7300,1.2100,,0.4990,13.0100,3.8800,95.7500,15.0700,44.6800,171.2200,44.6800,20.6300,10.7000,,61.0500,,158.2500,180.1300,89.4700,175.7100,43.0400,31.7800,3.2900,469.5000,19.1400,5.4100,217.3900,126.3700,,359.8800,295.7700,26.5155,4380.0000,46.4667,,105.4900
2023-03-20,13.9600,157.4000,362.8800,8.0300,,124.0400,96.8100,97.7100,646.3300,6.0400,12.6200,64.3710,17.2000,643.5600,301.0600,220.3100,24.8700,36.4300,185.2500,50.9400,154.5800,33.1400,59.3200,94.2200,143.7500,113.5200,71.7638,25.9500,,29.7800,101.2200,4.9200,309.5300,37.5000,20.4000,16.9300,29.1600,3.0200,153.8900,127.1400,12.8200,32.5600,475.7000,51.3290,349.3200,210.9200,197.8100,265.1000,272.2300,57.6400,,30.5130,449.2600,4.5700,25.9000,86.9600,266.1700,3.4600,8.0800,73.2100,0.4940,121.8200,1.2300,,0.5140,13.0200,3.8500,97.5300,14.7000,43.8800,175.3600,46.2200,20.6900,10.6600,,62.0600,,148.9000,183.2500,90.0400,179.1600,43.0900,31.9300,3.2500,476.9600,19.2200,5.3900,218.1500,128.9100,,363.1300,298.9500,26.6062,4140.0000,46.9667,,105.4600
2023-03-21,14.3700,159.2800,374.2200,8.3500,,120.4000,95.9300,100.6100,642.1300,6.2000,13.1500,63.6750,18.3300,662.1500,303.8500,224.9200,25.4000,36.6400,188.6800,50.6700,159.3100,33.8900,60.3700,96.5400,146.6400,114.9400,73.5674,26.5500,,29.9600,104.9200,5.0200,317.2800,36.8000,20.7700,16.8900,28.4600,3.3200,153.8900,130.5500,13.2100,33.5900,474.7600,50.7360,354.5700,218.5600,202.1600,266.2400,273.7800,58.6300,,30.5790,449.9800,4.6500,26.1990,87.5800,270.0700,3.4900,8.4500,76.7200,0.5500,123.8000,1.3500,,0.5840,13.6100,3.9500,98.0100,14.9700,45.7400,176.3300,48.2800,20.5400,11.3800,,62.1000,,154.3000,197.5800,92.5000,178.4100,44.2600,32.8600,3.3300,480.1000,19.4100,5.4300,221.9500,132.1900,,367.8800,302.6600,26.8103,4170.0000,46.8067,,113.0200
2023-03-22,13.8200,157.8300,361.7100,7.9300,,118.8600,97.5800,98.7000,640.3700,5.9100,12.7300,63.0920,17.7500,648.3200,299.7300,219.9500,24.6000,36.4500,186.5100,49.4600,156.0700,32.7700,59.1200,94.9000,142.2900,113.1600,71.5004,25.1400,,30.6700,103.3700,4.8700,313.6700,37.4200,20.6300,16.6000,28.1300,2.9400,151.0500,127.1800,13.0800,33.0600,468.9000,50.6300,351.0300,211.1300,199.8100,265.0900,272.2900,58.1700,,29.3900,443.6000,4.5900,26.4680,87.9000,273.6100,3.3000,8.2100,74.3400,0.5290,121.9700,1.2800,,0.5730,13.2900,3.8500,96.7000,14.2900,44.9600,172.7100,47.4000,21.1000,11.0500,,60.5200,,149.0300,191.1500,92.6200,176.3200,42.8200,31.5200,3.1900,475.5200,19.1100,5.1900,220.0400,131.7700,,361.7800,297.8700,26.2283,3810.0000,46.5067,,108.8600
2023-03-23,13.6300,158.9300,369.0000,7.8400,,122.7800,100.2800,98.7100,664.1600,5.8100,12.5900,63.9230,18.3000,651.7800,298.3700,219.4400,24.3900,36.6000,187.4400,49.7300,154.5200,32.1400,60.3100,95.8300,139.8400,116.0400,73.0966,24.4800,,31.3900,105.6000,4.8800,314.8500,37.9000,20.7600,16.9400,29.0300,3.2000,151.1300,126.8400,13.1400,31.3400,467.9000,52.3590,354.3700,220.0700,204.2800,263.6800,277.6600,61.3400,,32.0370,444.4400,4.6000,27.1910,87.7800,277.8200,3.5000,8.3300,72.5600,0.5070,124.1500,1.3000,,0.5960,13.7100,3.8500,96.0000,15.0700,45.7900,173.0000,45.4800,21.2800,11.3900,,61.6000,,153.2900,192.2200,94.5900,180.2800,41.6600,31.1800,2.7200,469.9100,18.8400,5.1000,222.5900,130.3800,,362.6400,304.7500,26.6591,3720.0000,46.8833,,112.5600
2023-03-24,13.7200,160.2500,374.9600,8.4300,,119.5300,97.9500,98.1300,647.5300,5.9400,12.6900,63.6170,18.2800,644.8800,298.9200,217.0100,24.0400,36.5000,190.0600,50.5100,156.0600,31.5900,60.6700,94.0800,138.4200,119.0300,72.9210,24.1800,,32.5300,105.4400,4.8600,312.5700,37.4600,20.7400,16.8000,29.3600,2.9300,152.6500,124.9100,13.2900,31.7300,474.5400,50.2060,351.6300,216.7900,206.0100,267.7200,280.5700,61.1600,,32.8390,455.2500,4.6300,26.7790,88.0100,274.6700,3.5200,8.2000,73.8800,0.5100,124.7600,1.2700,,0.5600,13.6200,3.9300,96.4400,14.6400,44.9800,169.1700,44.5700,21.2200,11.5600,,61.6400,,152.7200,190.4100,92.7900,179.5100,41.3600,30.7500,2.7300,475.9900,18.6700,4.9600,221.0400,129.2600,,363.5600,314.3900,26.6516,3810.0000,47.2667,,111.9300
2023-03-27,13.9400,158.2800,373.1500,8.7200,,118.8700,96.6100,98.0400,644.0500,5.8400,13.0600,62.6840,18.0300,648.3200,302.1400,218.0000,24.6200,36.7500,191.2600,50.5400,157.6500,32.1300,59.9000,95.6200,135.0000,118.6400,74.4693,24.3300,,33.2100,102.4600,4.8400,318.5300,37.1200,20.8000,17.0200,29.1800,2.7200,153.3000,128.4900,13.3500,32.1000,473.3900,49.5770,354.6200,210.6500,202.8400,269.6400,276.3800,59.7900,,32.7660,458.2500,4.6700,26.5310,90.1400,277.1600,3.4000,8.0400,73.3000,0.5130,123.6000,1.2400,,0.5510,13.3100,3.9300,96.9100,15.1900,45.0700,168.2600,46.7700,21.2200,11.7400,,62.0100,,154.9900,191.8100,90.6600,177.0500,41.9400,30.6200,2.8200,481.9000,18.8800,5.1300,221.8100,131.8800,,364.1600,308.4700,26.6138,3810.0000,48.0567,,111.8700
2023-03-28,13.9800,157.6500,373.4000,8.2400,,116.4000,94.5600,97.2400,639.7100,5.6200,13.3500,62.4700,18.0900,646.2400,302.3200,220.1600,25.3100,37.4000,192.3000,50.3900,159.4900,32.4700,59.0400,94.8200,137.1800,118.0200,74.3336,22.9800,,33.7400,101.0300,4.7900,318.4400,37.4300,21.0100,16.7700,29.2900,2.7700,151.8200,128.8800,12.8400,31.5700,471.4400,48.5080,354.3300,213.9300,200.6800,265.7900,275.2300,59.2800,,32.3520,459.0000,4.6800,26.4100,89.8500,275.5400,3.4100,8.0000,72.7000,0.5220,121.3400,1.2000,,0.5500,12.9600,3.8900,96.8000,14.8000,44.3100,166.2800,47.6400,21.4300,11.0600,,60.4300,,155.2600,189.1900,90.8100,177.4900,42.4100,30.0700,2.8400,472.5800,19.2900,5.2100,220.3300,136.0200,,363.5200,313.2500,26.1602,3750.0000,47.8700,,110.2500
2023-03-29,14.3500,160.7700,379.1600,8.4400,,119.8500,96.0900,100.2500,659.1200,6.3500,13.3600,62.5500,19.0000,657.2200,305.3000,223.0000,25.8800,38.0300,196.6400,51.1700,160.8600,33.3200,59.8600,96.8700,138.2100,119.1900,75.0678,23.5900,,33.3300,101.3900,4.8800,320.7200,37.2400,21.0500,16.9600,31.5200,3.0000,153.3100,129.1400,13.2900,32.3700,474.1900,51.5750,359.5300,217.4000,205.3500,265.4600,280.5100,63.5400,,33.2030,461.5700,4.7400,26.9840,90.6200,274.7900,3.5400,8.2200,74.1800,0.5450,125.0900,1.1800,,0.5500,14.2400,3.9600,97.7000,14.8900,46.7000,170.8400,48.7000,21.4400,10.7800,,63.7900,,158.8900,193.8800,92.7600,181.0400,43.4700,30.8700,2.8800,466.5900,19.5800,5.4200,223.3000,136.9500,,368.6900,314.2400,27.6644,3930.0000,48.0767,,110.7000
2023-03-30,14.4700,162.3600,381.9000,8.4200,,122.1100,97.8800,102.0000,676.6800,6.4200,13.2600,63.3750,19.5500,661.0400,305.0800,224.5400,26.2400,38.8100,196.6000,51.4300,162.3900,34.1100,61.7800,98.1000,137.1100,119.1000,75.0599,22.9200,,34.7700,100.8900,4.9100,321.1400,37.5700,21.0200,17.1400,32.0900,2.9800,153.4300,128.7500,13.3400,31.8200,473.1800,53.1360,359.2600,218.9400,207.8400,266.0300,284.0500,63.0900,,33.8430,460.9800,4.8400,27.3830,90.5100,277.0900,3.5700,8.1500,74.3900,0.5200,127.4000,1.2200,,0.6000,14.4000,3.9500,97.3700,15.2600,46.5100,172.9500,48.7400,21.9400,10.9100,,64.9800,,160.5900,195.2800,92.4700,184.2400,43.7100,31.1900,2.9000,470.0600,19.9400,5.5500,222.3600,137.0200,,370.8900,312.1600,28.1784,4080.0000,48.5567,,112.2200
2023-03-31,14.7500,164.9000,385.3700,8.8300,,122.8300,98.0100,103.2900,680.7100,5.0800,13.3600,64.1540,19.9300,669.1200,308.7700,228.8400,26.1700,38.7100,199.7800,52.2800,163.1600,34.9200,63.5600,100.1300,141.8900,120.4500,76.2969,23.4400,,34.6500,103.7300,5.0300,327.1100,37.3700,21.5800,17.4400,32.6700,3.0600,155.0000,130.3100,13.4800,32.2000,472.7300,53.0120,363.4100,233.1200,211.9400,267.4900,288.3000,60.3400,,34.5480,461.7200,4.9100,27.7770,92.9200,278.6900,3.9300,8.4500,75.9400,0.6640,127.5800,1.3100,,0.7230,15.4800,4.0400,97.9300,16.3600,47.9400,175.0900,49.1000,22.1200,11.2100,,66.1200,,171.1700,207.4600,93.0200,186.0100,44.2500,31.7000,2.8800,472.5900,19.9300,5.5800,225.4600,139.6000,,376.0700,315.0700,28.4732,3990.0000,49.1500,,116.8300
2023-04-03,14.4200,166.1700,380.0800,8.7100,,122.3200,96.5600,102.4100,673.9900,4.8300,13.6200,64.2470,20.1600,666.4100,310.3100,229.8700,26.1900,39.3200,196.4900,52.3100,169.9500,34.3900,63.9400,99.7600,147.1700,121.3500,77.3504,24.0600,,35.3500,104.3600,4.9500,326.5200,37.6500,21.6300,17.4200,32.8900,2.9800,156.8500,130.1600,13.2200,32.8700,486.6200,52.1510,366.4700,226.8700,213.0700,272.0000,287.2300,59.6100,,34.8280,469.1900,4.8800,27.9650,93.9200,281.7300,3.6400,8.3800,75.2900,0.7260,124.7400,1.4800,,0.6710,15.2300,4.0400,100.5800,16.4700,47.6800,171.4600,52.3300,22.0600,11.2400,,65.7500,,163.9200,194.7700,92.8400,184.1600,43.3500,31.4600,2.9800,494.1900,19.9900,5.4400,229.0000,138.5300,,377.5600,316.3300,28.1179,3810.0000,49.5633,,112.9000
2023-04-04,14.1600,165.6300,385.1500,8.7300,,120.1200,95.8700,103.9500,668.6800,4.4900,13.4500,63.4410,19.0500,659.1100,309.0700,217.4500,25.4000,38.7000,197.2000,51.8200,169.0400,33.9200,63.3400,99.5700,143.0400,125.2400,75.8579,23.8000,,35.5000,104.7200,4.9600,322.6500,38.3500,21.5900,17.3700,33.1000,2.9100,158.4900,128.4200,13.2900,30.7600,488.5400,50.4290,363.9000,227.9200,214.7200,272.8900,287.1800,57.2700,,34.6750,468.1000,4.9100,27.4530,94.0000,280.8200,3.7200,8.3500,75.2600,0.7780,122.3000,1.5600,,0.6680,15.3800,3.8700,99.5100,16.8700,47.5900,167.4700,50.4600,22.9700,11.0000,,65.3400,,166.4900,192.5800,92.1700,180.4000,42.5400,31.3900,2.8400,493.2500,19.5500,5.3700,227.6600,127.4300,,375.4300,314.4200,27.1655,3690.0000,49.0767,,110.5100
2023-04-05,13.8900,163.7600,382.0200,8.4300,,117.3200,92.5600,101.1000,663.9000,4.2500,13.1300,62.9010,18.2600,656.0400,310.3900,213.5300,25.1000,38.3900,195.3100,51.8200,169.8800,33.4600,60.8600,99.9100,139.9900,126.1500,75.2195,23.6000,,35.3800,104.4700,4.8400,321.5300,38.3200,21.6600,17.3300,32.8300,2.7900,165.6100,127.6100,12.9000,29.1600,489.9900,49.3480,363.7900,213.0900,211.4800,283.9100,284.3400,57.0200,,34.2350,470.9100,4.9000,26.8810,94.8900,282.5700,3.6600,7.9800,73.6100,0.7200,123.0400,1.3800,,0.5870,14.6300,3.6700,98.7600,16.2700,45.1900,167.8700,50.7000,22.9400,10.3900,,64.8600,,156.9900,185.5200,90.2000,177.2000,42.0300,31.1200,2.7000,509.2300,19.0500,5.1600,228.1700,135.0900,,374.5200,321.9400,26.5004,3330.0000,49.8900,,101.3000
2023-04-06,14.0100,164.6600,380.6000,8.6100,,114.4500,92.4700,102.0600,657.1200,4.3600,13.7700,62.2640,17.7600,656.4000,312.5100,209.1700,25.2500,38.6400,192.5500,51.2700,167.6500,33.6900,60.6800,99.9700,137.9400,125.1600,74.7007,23.6300,,35.7800,108.4200,4.8000,322.4000,38.0500,21.7000,17.2500,32.8100,2.9900,165.1500,127.4700,12.8900,29.9100,490.1700,49.3790,361.4700,215.8900,216.1000,285.5700,291.6000,58.5600,,33.9330,470.3900,4.8700,27.0370,95.9200,274.1600,4.1500,8.0900,74.9600,0.7700,123.0000,1.4200,,0.6040,14.4700,3.7700,98.2100,16.6500,45.3500,167.9100,49.6200,22.8900,10.5600,,64.4000,,158.5400,185.0600,90.2400,178.1200,42.6600,31.1800,2.6900,512.8100,19.0700,5.1200,225.9900,132.5900,,375.9500,321.6600,26.5684,3345.0000,50.2667,,103.7400
2023-04-10,14.1500,162.0300,376.2500,8.5900,,116.5000,95.4800,102.1700,661.6400,4.4800,14.6900,62.7390,18.4100,659.8200,312.6200,215.5300,25.2600,38.6100,191.4900,51.3300,168.2900,33.9700,61.5800,100.8100,137.1000,125.6200,75.3073,23.8800,,36.2500,106.4400,4.8000,324.9600,37.7700,21.3700,17.3900,32.5200,3.3500,164.3200,127.8900,12.8800,29.9500,496.7500,50.7460,360.1400,214.2500,214.7500,289.8300,289.3900,63.2700,,33.8990,476.5400,4.8200,27.5790,93.7600,278.8200,4.1400,8.3900,74.5200,0.8500,124.2900,1.3700,,0.5760,14.8100,4.0000,99.6200,16.4200,45.3500,173.4100,50.0400,22.8800,10.3600,,66.3500,,158.9200,184.5100,89.0200,179.4200,43.1300,31.7400,2.7700,515.1800,19.1400,5.2400,226.4300,135.1000,,376.3600,323.2400,28.7528,3330.0000,50.1700,,104.9500
2023-04-11,14.3200,160.8000,371.1100,8.1700,,116.3800,94.0300,99.9200,659.7700,4.4800,14.9200,62.1570,18.9400,669.6800,313.7000,220.6000,25.3200,39.9700,188.8900,50.6200,169.2200,34.5800,62.9200,100.4200,139.0700,125.6800,74.9481,24.5500,,36.2000,105.3500,4.7600,327.3700,37.9900,21.6600,17.4500,32.3500,3.9000,164.2700,128.5200,12.8900,29.6800,487.8400,50.7510,364.1300,211.5200,213.8500,294.2300,282.8300,63.5700,,33.8210,468.2700,4.8900,27.1690,93.9700,286.6500,4.0900,8.6100,73.5800,0.6390,123.5700,1.3000,,0.5500,14.7400,4.0700,99.7200,16.5100,44.7800,169.3800,51.1400,23.0400,10.5600,,66.8800,,162.8800,186.7900,89.2400,179.8700,44.3200,31.1200,2.8700,520.9700,19.4700,5.3400,228.4500,136.7100,,376.4100,324.8300,29.0023,3210.0000,50.0233,,105.9600
2023-04-12,13.0000,160.1000,369.8900,8.1550,,113.1600,92.3300,97.8300,654.6600,4.3700,15.4700,61.6700,18.4800,665.9700,314.5500,220.5000,25.3300,40.3500,190.3200,50.1100,169.8200,33.7400,60.1000,97.9400,137.6800,126.1300,75.0998,24.4900,,35.7800,104.6400,4.6100,330.2400,38.1900,21.7600,17.0700,32.0200,3.6500,163.9200,128.5000,13.0300,29.9700,488.1000,49.7070,361.7800,226.2100,214.0000,296.0500,283.4900,61.9600,,33.1030,472.7700,4.8700,26.4950,93.9000,277.2800,4.0900,8.3300,73.5000,0.6330,120.2700,1.2700,,0.5240,14.1900,3.9600,101.5200,17.0100,45.3000,166.5600,51.9800,23.4300,10.6200,,66.3800,,158.5500,180.5400,86.8700,177.5500,41.4400,30.5900,2.8100,521.1900,19.5000,5.2300,227.8100,133.7200,,374.9100,326.3700,28.7226,3120.0000,49.7800,,105.8700
2023-04-13,12.9500,165.5600,378.8000,8.4800,,113.4700,92.0900,102.4000,665.4100,4.0700,15.5900,62.4240,18.4600,670.7300,318.0500,221.6700,26.3900,41.6800,194.0200,50.8000,172.0900,33.3700,61.4500,100.8400,137.9000,128.2800,75.2594,24.8100,,35.9400,107.4300,4.7700,332.1300,38.7000,22.2100,15.4000,32.1300,4.2000,166.1100,128.9900,13.0900,31.6400,492.1400,49.8350,369.6500,224.5000,220.3500,302.4700,289.8400,63.0000,,34.6190,474.1600,4.9400,26.4630,95.5500,276.9700,4.3300,8.5800,75.5200,0.6520,121.1300,1.2600,,0.5150,14.3700,4.1100,101.6800,17.5400,45.7300,169.4400,51.8900,23.7400,10.7400,,65.3500,,168.0900,185.9000,87.0500,179.1100,41.9700,31.4400,2.9100,526.2300,20.0800,5.4700,232.6900,133.1300,,379.7700,333.3500,27.8760,3390.0000,49.8300,,107.3900
2023-04-14,12.7900,165.2100,379.3800,7.9100,,112.9000,91.7500,102.5100,666.2000,3.8700,15.2200,61.9540,18.2500,691.3300,319.7400,223.6800,26.2000,41.5900,194.6500,50.5400,172.4400,33.7700,61.7200,99.9000,139.4400,127.8700,76.1692,24.5000,,35.7100,108.8700,4.6600,336.9200,38.0100,22.2400,15.1800,31.8900,4.5200,165.8400,138.7300,12.8600,31.5600,487.9900,50.0840,372.4300,223.0900,221.4900,293.7000,286.1400,62.6300,,33.8630,472.5700,4.9000,26.7580,95.7100,277.6200,4.2600,8.8100,76.5300,0.5000,120.1600,1.2700,,0.5000,13.3800,4.0200,101.6800,17.8700,46.3900,167.7800,52.4800,23.3100,10.6900,,63.9600,,165.5300,185.0000,87.2000,178.9800,41.6700,31.4800,2.8400,511.7900,19.8600,5.3800,234.0200,131.8600,,378.9900,333.5200,26.8027,3210.0000,49.4933,,105.4500
2023-04-17,13.1000,165.2300,377.9200,8.2200,,111.7900,89.8700,102.7400,639.0400,4.3000,15.7600,62.7360,18.6400,698.3600,323.7900,225.2400,26.0400,41.4800,197.0800,50.2800,170.9200,34.5900,60.6200,100.3000,140.2000,128.0800,77.2306,25.0000,,35.7200,105.9700,4.7200,339.6800,37.8600,22.1500,15.1900,32.1400,4.3200,165.6700,139.8300,12.9800,31.4400,489.6400,49.2660,372.7600,224.8500,218.8600,295.1300,288.8000,62.5400,,33.2720,474.7900,4.8500,27.0020,95.5900,271.9400,4.3600,8.8000,77.3300,0.5110,119.3800,1.2800,,0.4910,13.7300,4.1400,103.1100,17.6700,48.5200,168.0300,52.0600,23.0200,10.8800,,64.2500,,166.4200,187.0400,87.9900,180.0500,42.3800,32.0800,2.8600,505.3500,19.7200,5.3000,233.4800,128.3000,,380.2800,327.7400,27.2260,3360.0000,49.8400,,105.5900
2023-04-18,13.2900,166.4700,377.5500,8.3000,,111.2700,89.7800,102.3000,643.3300,4.4400,16.0000,63.2320,18.3000,694.0300,324.6300,225.2000,25.9900,42.3400,198.5000,50.3100,170.5200,35.3600,62.3900,100.9300,142.5600,129.0400,78.5874,24.5500,,35.9400,104.5000,4.6100,333.9100,37.9900,21.9500,14.9600,31.8300,4.6300,161.0100,141.4000,12.7800,30.8200,501.4100,49.5370,372.3200,230.0000,217.8900,290.7200,288.3700,61.9300,,33.3700,479.4700,4.6600,27.6670,96.4700,271.5400,4.3200,8.7300,76.4200,0.6050,118.3600,1.3500,,0.5570,13.4300,4.0800,104.6600,17.8700,49.2000,171.5700,52.1700,23.1500,11.0400,,64.2700,,162.3200,184.3100,88.1400,180.3200,43.0400,31.7300,2.8100,504.4800,19.6600,5.2100,233.6000,127.1100,,380.5400,325.1500,26.9992,3240.0000,49.9500,,103.5600
